4.464665560554600399e-01,6.117953170432643972e-01,6.162111920153954259e-01,-4.415874972131028642e-03,4.371615143863458286e+00,1.218245743159922334e+01,-3.653333468177431875e+00
4.680436652008136966e-01,6.963410818986285333e-01,7.073950933699806320e-01,-1.105401147135209872e-02,3.672147220623735109e+00,5.402138947760528609e+00,-7.237921316575394171e-01
3.324389265396103244e-01,4.859513597574153243e-01,5.011248181232700327e-01,-1.517345836585470842e-02,8.435858761320659482e+00,7.144947839317255855e+00,-2.370888467837786617e+00
4.457671978905862198e-01,7.472904821864455593e-01,7.618670754125362876e-01,-1.457659322609072827e-02,6.688908908289242561e+00,2.996248249451014090e+00,2.303048959023896280e+00
3.880226138510773359e-01,6.157109832834463115e-01,6.241957429325788453e-01,-8.484759649132533887e-03,6.984588353195029242e+00,8.022914003008700945e+00,2.656539313004371294e+00
4.144990508219091319e-01,6.026529356469554344e-01,6.090418136734974119e-01,-6.388878026541977562e-03,2.854596153951607818e+00,3.738161804718025394e+00,6.388152853580391088e-01
3.719529612422528553e-01,6.650921968234714265e-01,6.745782208945561020e-01,-9.486024071084675491e-03,6.887486405728878935e+00,9.042653222780799638e+00,3.193703061034202317e+00
4.645830917650679570e-01,6.735337328259991541e-01,6.753243451018435817e-01,-1.790612275844427614e-03,2.938327745087963905e+00,1.088705460493223143e+00,-3.857389763418536122e-01
4.341133745516980724e-01,7.699515699502375021e-01,7.835042324678618275e-01,-1.355266251762432539e-02,1.802498069213591236e+00,5.384781700650677294e+00,-9.706555283122605404e-01
3.959601149942759690e-01,5.881404690844742600e-01,6.005562891529425684e-01,-1.241582006846830843e-02,2.469865916096672720e+00,7.217342416369788793e+00,-3.721525017146184666e+00
5.279671532005177914e-01,6.816695487618212868e-01,6.860034719435531558e-01,-4.333923181731869079e-03,2.093555129747468158e+00,1.123395973555492589e+00,2.771854878916659715e-01
4.482550539281908164e-01,5.387304733159280490e-01,5.724084508070215183e-01,-3.367797749109346928e-02,4.861877779770480856e+00,6.158730986244584926e+00,-3.334276363268495746e-01
3.135676574989806342e-01,5.270180300475008073e-01,5.429612596143853498e-01,-1.594322956688454251e-02,3.913368808394643850e+00,6.279395098496166838e+00,2.012140220644336175e+00
2.464005691372191664e-01,4.920400793512794690e-01,5.286458879168698388e-01,-3.660580856559036977e-02,1.346284527627956606e+01,9.476088007107108524e-02,-5.250525604347517472e+00
4.065322743951613749e-01,5.304202974018036310e-01,5.598221696900670397e-01,-2.940187228826340871e-02,2.567159644692114995e+00,4.909437089486818451e+00,-6.999526998859864069e-01
5.057618573305522336e-01,6.526280755294370239e-01,6.647648892309139246e-01,-1.213681370147690064e-02,5.256774715318453417e+00,5.465277544832812140e+00,-2.858946492623743119e+00
3.083478209427724659e-01,4.850935761205500962e-01,4.915136096205048322e-01,-6.420033499954735934e-03,1.058815432686266433e+01,7.897963244530878058e+00,2.529102132113674184e+00
3.365425100220235111e-01,4.285370954965708745e-01,4.430085691372480650e-01,-1.447147364067719044e-02,6.031118773504875463e-01,4.715318756696255775e+00,2.540691892468941226e+00
